File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,CamSetup,species1,species1count,species2,species2count,Water,OHV,Mange,Flag,Outreach,Note
01170057.JPG,,SC12_12JanTo27Feb,17-Jan-21,11:55:22,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170058.JPG,,SC12_12JanTo27Feb,17-Jan-21,11:57:02,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170059.JPG,,SC12_12JanTo27Feb,17-Jan-21,11:57:47,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170060.JPG,,SC12_12JanTo27Feb,17-Jan-21,12:03:26,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170061.JPG,,SC12_12JanTo27Feb,17-Jan-21,12:05:06,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170062.JPG,,SC12_12JanTo27Feb,17-Jan-21,12:09:17,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170063.JPG,,SC12_12JanTo27Feb,17-Jan-21,12:12:07,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170064.JPG,,SC12_12JanTo27Feb,17-Jan-21,12:19:54,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170065.JPG,,SC12_12JanTo27Feb,17-Jan-21,12:23:35,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170066.JPG,,SC12_12JanTo27Feb,17-Jan-21,12:43:12,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01170067.JPG,,SC12_12JanTo27Feb,17-Jan-21,22:22:44,Ok,TRUE,FALSE,Canis latrans,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180068.JPG,,SC12_12JanTo27Feb,18-Jan-21,10:42:26,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180069.JPG,,SC12_12JanTo27Feb,18-Jan-21,11:34:20,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180070.JPG,,SC12_12JanTo27Feb,18-Jan-21,11:38:43,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180071.JPG,,SC12_12JanTo27Feb,18-Jan-21,11:40:43,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180072.JPG,,SC12_12JanTo27Feb,18-Jan-21,11:46:46,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180073.JPG,,SC12_12JanTo27Feb,18-Jan-21,11:47:57,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180074.JPG,,SC12_12JanTo27Feb,18-Jan-21,11:54:47,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180075.JPG,,SC12_12JanTo27Feb,18-Jan-21,11:59:12,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180076.JPG,,SC12_12JanTo27Feb,18-Jan-21,12:01:38,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180077.JPG,,SC12_12JanTo27Feb,18-Jan-21,12:03:57,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180078.JPG,,SC12_12JanTo27Feb,18-Jan-21,12:06:24,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180079.JPG,,SC12_12JanTo27Feb,18-Jan-21,12:08:14,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180080.JPG,,SC12_12JanTo27Feb,18-Jan-21,12:09:45,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180081.JPG,,SC12_12JanTo27Feb,18-Jan-21,12:14:20,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180082.JPG,,SC12_12JanTo27Feb,18-Jan-21,12:18:08,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180083.JPG,,SC12_12JanTo27Feb,18-Jan-21,12:19:45,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180084.JPG,,SC12_12JanTo27Feb,18-Jan-21,12:36:08,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180085.JPG,,SC12_12JanTo27Feb,18-Jan-21,12:39:25,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180086.JPG,,SC12_12JanTo27Feb,18-Jan-21,12:52:42,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180087.JPG,,SC12_12JanTo27Feb,18-Jan-21,13:03:56,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180088.JPG,,SC12_12JanTo27Feb,18-Jan-21,13:04:57,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01180089.JPG,,SC12_12JanTo27Feb,18-Jan-21,16:27:35,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190090.JPG,,SC12_12JanTo27Feb,19-Jan-21,11:25:28,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190091.JPG,,SC12_12JanTo27Feb,19-Jan-21,12:18:30,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190092.JPG,,SC12_12JanTo27Feb,19-Jan-21,12:19:26,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190093.JPG,,SC12_12JanTo27Feb,19-Jan-21,12:20:21,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190094.JPG,,SC12_12JanTo27Feb,19-Jan-21,12:21:16,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190095.JPG,,SC12_12JanTo27Feb,19-Jan-21,12:25:38,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190096.JPG,,SC12_12JanTo27Feb,19-Jan-21,13:16:20,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190097.JPG,,SC12_12JanTo27Feb,19-Jan-21,13:23:16,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190098.JPG,,SC12_12JanTo27Feb,19-Jan-21,14:00:11,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190099.JPG,,SC12_12JanTo27Feb,19-Jan-21,14:18:45,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190100.JPG,,SC12_12JanTo27Feb,19-Jan-21,20:55:23,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01190101.JPG,,SC12_12JanTo27Feb,19-Jan-21,21:26:30,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200102.JPG,,SC12_12JanTo27Feb,20-Jan-21,10:52:09,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200103.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:07:37,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200104.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:08:14,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200105.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:19:59,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200106.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:21:30,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200107.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:24:29,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200108.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:28:55,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200109.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:30:44,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200110.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:31:36,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200111.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:33:42,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200112.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:40:15,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200113.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:51:07,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200114.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:54:21,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200115.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:57:54,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200116.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:58:32,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200117.JPG,,SC12_12JanTo27Feb,20-Jan-21,11:59:09,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200118.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:05:48,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200119.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:06:30,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200120.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:07:35,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200121.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:11:01,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200122.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:13:12,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200123.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:15:24,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200124.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:20:31,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200125.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:21:26,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200126.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:23:31,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200127.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:27:55,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200128.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:35:31,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200129.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:51:13,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200130.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:54:57,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200131.JPG,,SC12_12JanTo27Feb,20-Jan-21,12:58:30,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01200132.JPG,,SC12_12JanTo27Feb,20-Jan-21,13:09:45,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210133.JPG,,SC12_12JanTo27Feb,21-Jan-21,6:03:18,Ok,FALSE,FALSE,Procyon lotor,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210134.JPG,,SC12_12JanTo27Feb,21-Jan-21,11:34:43,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210135.JPG,,SC12_12JanTo27Feb,21-Jan-21,11:41:03,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210136.JPG,,SC12_12JanTo27Feb,21-Jan-21,11:52:27,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210137.JPG,,SC12_12JanTo27Feb,21-Jan-21,11:55:46,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210138.JPG,,SC12_12JanTo27Feb,21-Jan-21,11:57:59,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210139.JPG,,SC12_12JanTo27Feb,21-Jan-21,11:58:34,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210140.JPG,,SC12_12JanTo27Feb,21-Jan-21,12:02:22,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210141.JPG,,SC12_12JanTo27Feb,21-Jan-21,12:10:46,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210142.JPG,,SC12_12JanTo27Feb,21-Jan-21,12:11:54,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210143.JPG,,SC12_12JanTo27Feb,21-Jan-21,12:16:54,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210144.JPG,,SC12_12JanTo27Feb,21-Jan-21,12:24:02,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01210145.JPG,,SC12_12JanTo27Feb,21-Jan-21,12:25:59,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01220146.JPG,,SC12_12JanTo27Feb,22-Jan-21,10:44:10,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01220147.JPG,,SC12_12JanTo27Feb,22-Jan-21,10:44:48,Ok,FALSE,FALSE,Canis latrans,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01220148.JPG,,SC12_12JanTo27Feb,22-Jan-21,11:15:30,Ok,FALSE,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01220149.JPG,,SC12_12JanTo27Feb,22-Jan-21,12:34:47,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01220150.JPG,,SC12_12JanTo27Feb,22-Jan-21,12:49:39,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01220151.JPG,,SC12_12JanTo27Feb,22-Jan-21,18:17:01,Ok,FALSE,FALSE,Procyon lotor,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230152.JPG,,SC12_12JanTo27Feb,23-Jan-21,0:46:49,Ok,FALSE,FALSE,Procyon lotor,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230153.JPG,,SC12_12JanTo27Feb,23-Jan-21,0:50:12,Ok,FALSE,FALSE,Spilogale putorius,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230154.JPG,,SC12_12JanTo27Feb,23-Jan-21,0:50:46,Ok,FALSE,FALSE,Procyon lotor,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230155.JPG,,SC12_12JanTo27Feb,23-Jan-21,0:51:23,Ok,TRUE,FALSE,Procyon lotor,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230156.JPG,,SC12_12JanTo27Feb,23-Jan-21,1:59:27,Ok,FALSE,FALSE,Spilogale putorius,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230157.JPG,,SC12_12JanTo27Feb,23-Jan-21,4:54:12,Ok,FALSE,FALSE,Procyon lotor,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230158.JPG,,SC12_12JanTo27Feb,23-Jan-21,5:28:26,Ok,FALSE,FALSE,Procyon lotor,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230159.JPG,,SC12_12JanTo27Feb,23-Jan-21,11:22:19,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230160.JPG,,SC12_12JanTo27Feb,23-Jan-21,11:28:25,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230161.JPG,,SC12_12JanTo27Feb,23-Jan-21,11:49:16,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230162.JPG,,SC12_12JanTo27Feb,23-Jan-21,11:53:11,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230163.JPG,,SC12_12JanTo27Feb,23-Jan-21,11:55:09,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230164.JPG,,SC12_12JanTo27Feb,23-Jan-21,11:57:15,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230165.JPG,,SC12_12JanTo27Feb,23-Jan-21,12:00:00,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230166.JPG,,SC12_12JanTo27Feb,23-Jan-21,12:01:31,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230167.JPG,,SC12_12JanTo27Feb,23-Jan-21,12:03:58,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230168.JPG,,SC12_12JanTo27Feb,23-Jan-21,12:04:50,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230169.JPG,,SC12_12JanTo27Feb,23-Jan-21,12:09:37,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230170.JPG,,SC12_12JanTo27Feb,23-Jan-21,12:12:03,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230171.JPG,,SC12_12JanTo27Feb,23-Jan-21,12:21:19,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
01230172.JPG,,SC12_12JanTo27Feb,23-Jan-21,12:23:53,Ok,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
