File,RelativePath,Folder,ImageQuality,DeleteFlag,CamSetup,species1,species1count,species2,species2count,Water,OHV,Mange,Flag,Outreach,Note,DateTime,
06250769.JPG,,SC2_11JunTo8Jul,Ok,true,false,,0,,0,false,false,false,false,false,, 2021-06-25 09:27:25,
06250770.JPG,,SC2_11JunTo8Jul,Ok,true,false,,0,,0,false,false,false,false,false,, 2021-06-25 09:41:18,
06250771.JPG,,SC2_11JunTo8Jul,Ok,true,false,,0,,0,false,false,false,false,false,, 2021-06-25 09:42:37,
06250772.JPG,,SC2_11JunTo8Jul,Ok,true,false,,0,,0,false,false,false,false,false,, 2021-06-25 09:44:12,
06250773.JPG,,SC2_11JunTo8Jul,Ok,true,false,,0,,0,false,false,false,false,false,, 2021-06-25 09:46:17,
06250774.JPG,,SC2_11JunTo8Jul,Ok,true,false,,0,,0,false,false,false,false,false,, 2021-06-25 09:47:36,
06250775.JPG,,SC2_11JunTo8Jul,Ok,true,false,,0,,0,false,false,false,false,false,, 2021-06-25 09:50:33,
06250776.JPG,,SC2_11JunTo8Jul,Ok,true,false,,0,,0,false,false,false,false,false,, 2021-06-25 09:55:43,
06250777.JPG,,SC2_11JunTo8Jul,Ok,true,false,,0,,0,false,false,false,false,false,, 2021-06-25 10:03:05,
06250778.JPG,,SC2_11JunTo8Jul,Ok,false,false,,0,,0,false,false,false,false,false,, 2021-06-25 10:09:14,
06250779.JPG,,SC2_11JunTo8Jul,Ok,true,false,,0,,0,false,false,false,false,false,, 2021-06-25 10:20:18,
