File,RelativePath,Folder,DateTime,ImageQuality,Flag,DeleteFlag,CamSetup,species1,species1count,species2,species2count,Water,OHV,Mange,Outreach,Note
06120132.JPG,,SC6_1MayTo13Jun, 2021-06-12 11:28:08,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06120133.JPG,,SC6_1MayTo13Jun, 2021-06-12 11:37:41,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06120134.JPG,,SC6_1MayTo13Jun, 2021-06-12 11:44:18,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06120135.JPG,,SC6_1MayTo13Jun, 2021-06-12 12:02:09,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06120136.JPG,,SC6_1MayTo13Jun, 2021-06-12 12:05:39,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06120137.JPG,,SC6_1MayTo13Jun, 2021-06-12 12:11:56,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06120138.JPG,,SC6_1MayTo13Jun, 2021-06-12 12:13:56,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06120139.JPG,,SC6_1MayTo13Jun, 2021-06-12 12:44:00,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06120140.JPG,,SC6_1MayTo13Jun, 2021-06-12 13:05:11,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06120141.JPG,,SC6_1MayTo13Jun, 2021-06-12 13:05:52,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06120142.JPG,,SC6_1MayTo13Jun, 2021-06-12 13:07:18,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06120143.JPG,,SC6_1MayTo13Jun, 2021-06-12 14:01:15,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06120144.JPG,,SC6_1MayTo13Jun, 2021-06-12 14:10:29,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06120145.JPG,,SC6_1MayTo13Jun, 2021-06-12 17:18:11,Ok,FALSE,FALSE,FALSE,Pyrocephalus obscurus,1,,0,FALSE,FALSE,FALSE,FALSE,
06120146.JPG,,SC6_1MayTo13Jun, 2021-06-12 17:45:44,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06130147.JPG,,SC6_1MayTo13Jun, 2021-06-13 04:53:03,Ok,FALSE,FALSE,FALSE,Pecari tajacu,1,,0,FALSE,FALSE,FALSE,FALSE,
06130148.JPG,,SC6_1MayTo13Jun, 2021-06-13 06:44:19,Ok,FALSE,FALSE,FALSE,Canis latrans,1,,0,FALSE,FALSE,FALSE,FALSE,
06130149.JPG,,SC6_1MayTo13Jun, 2021-06-13 09:11:25,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06130150.JPG,,SC6_1MayTo13Jun, 2021-06-13 10:33:44,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06130151.JPG,,SC6_1MayTo13Jun, 2021-06-13 12:13:52,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06130152.JPG,,SC6_1MayTo13Jun, 2021-06-13 12:22:13,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,2,,0,FALSE,FALSE,FALSE,FALSE,
06130153.JPG,,SC6_1MayTo13Jun, 2021-06-13 12:32:49,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06130154.JPG,,SC6_1MayTo13Jun, 2021-06-13 12:38:33,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06130155.JPG,,SC6_1MayTo13Jun, 2021-06-13 12:54:07,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06130156.JPG,,SC6_1MayTo13Jun, 2021-06-13 13:03:27,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06130157.JPG,,SC6_1MayTo13Jun, 2021-06-13 13:35:56,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06130158.JPG,,SC6_1MayTo13Jun, 2021-06-13 13:38:56,Ok,FALSE,FALSE,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,
06130159.JPG,,SC6_1MayTo13Jun, 2021-06-13 13:48:45,Ok,FALSE,TRUE,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06130160.JPG,,SC6_1MayTo13Jun, 2021-06-13 13:50:50,Ok,FALSE,TRUE,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,
06130161.JPG,,SC6_1MayTo13Jun, 2021-06-13 13:51:18,Ok,FALSE,TRUE,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,
