File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,species1,species1count,species2,species2count,Flag,Water,OHV,Outreach,CamSetup,Note,
01110089.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:18:33,Ok,true,,0,,0,false,false,false,false,false,,
01110090.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:19:13,Ok,true,,0,,0,false,false,false,false,false,,
01110091.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:20:01,Ok,true,,0,,0,false,false,false,false,false,,
01110092.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:21:09,Ok,true,,0,,0,false,false,false,false,false,,
01110093.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:21:51,Ok,true,,0,,0,false,false,false,false,false,,
01110094.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:22:24,Ok,true,,0,,0,false,false,false,false,false,,
01110095.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:23:17,Ok,true,,0,,0,false,false,false,false,false,,
01110096.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:24:19,Ok,true,,0,,0,false,false,false,false,false,,
01110097.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:24:52,Ok,true,,0,,0,false,false,false,false,false,,
01110098.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:25:30,Ok,true,,0,,0,false,false,false,false,false,,
01110099.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:26:20,Ok,true,,0,,0,false,false,false,false,false,,
01110100.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:26:50,Ok,true,,0,,0,false,false,false,false,false,,
01110101.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:27:28,Ok,true,,0,,0,false,false,false,false,false,,
01110102.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:28:47,Ok,true,,0,,0,false,false,false,false,false,,
01110103.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:29:25,Ok,true,,0,,0,false,false,false,false,false,,
01110104.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:30:01,Ok,true,,0,,0,false,false,false,false,false,,
01110105.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:31:07,Ok,true,,0,,0,false,false,false,false,false,,
01110106.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:31:46,Ok,true,,0,,0,false,false,false,false,false,,
01110107.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:33:29,Ok,true,,0,,0,false,false,false,false,false,,
01110108.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:34:04,Ok,true,,0,,0,false,false,false,false,false,,
01110109.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:34:54,Ok,true,,0,,0,false,false,false,false,false,,
01110110.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:35:33,Ok,true,,0,,0,false,false,false,false,false,,
01110111.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:36:28,Ok,true,,0,,0,false,false,false,false,false,,
01110112.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:37:05,Ok,true,,0,,0,false,false,false,false,false,,
01110113.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:37:51,Ok,true,,0,,0,false,false,false,false,false,,
01110114.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:38:44,Ok,true,,0,,0,false,false,false,false,false,,
01110115.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:39:19,Ok,true,,0,,0,false,false,false,false,false,,
01110116.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:40:01,Ok,true,,0,,0,false,false,false,false,false,,
01110117.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:40:49,Ok,true,,0,,0,false,false,false,false,false,,
01110118.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:41:44,Ok,true,,0,,0,false,false,false,false,false,,
01110119.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:42:22,Ok,true,,0,,0,false,false,false,false,false,,
01110120.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:42:56,Ok,true,,0,,0,false,false,false,false,false,,
01110121.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:44:10,Ok,true,,0,,0,false,false,false,false,false,,
01110122.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:45:05,Ok,true,,0,,0,false,false,false,false,false,,
01110123.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:46:10,Ok,true,,0,,0,false,false,false,false,false,,
01110124.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:47:12,Ok,true,,0,,0,false,false,false,false,false,,
01110125.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:49:25,Ok,true,,0,,0,false,false,false,false,false,,
01110126.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:50:21,Ok,true,,0,,0,false,false,false,false,false,,
01110127.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:50:54,Ok,true,,0,,0,false,false,false,false,false,,
01110128.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:51:34,Ok,true,,0,,0,false,false,false,false,false,,
01110129.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:52:16,Ok,true,,0,,0,false,false,false,false,false,,
01110130.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:52:49,Ok,true,,0,,0,false,false,false,false,false,,
01110131.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:53:53,Ok,true,,0,,0,false,false,false,false,false,,
01110132.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:55:14,Ok,true,,0,,0,false,false,false,false,false,,
01110133.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:57:11,Ok,true,,0,,0,false,false,false,false,false,,
01110134.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:58:10,Ok,true,,0,,0,false,false,false,false,false,,
01110135.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:59:08,Ok,true,,0,,0,false,false,false,false,false,,
01110136.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,12:59:45,Ok,true,,0,,0,false,false,false,false,false,,
01110137.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:02:16,Ok,true,,0,,0,false,false,false,false,false,,
01110138.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:03:33,Ok,true,,0,,0,false,false,false,false,false,,
01110139.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:04:34,Ok,true,,0,,0,false,false,false,false,false,,
01110140.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:05:14,Ok,true,,0,,0,false,false,false,false,false,,
01110141.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:05:55,Ok,true,,0,,0,false,false,false,false,false,,
01110142.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:08:08,Ok,true,,0,,0,false,false,false,false,false,,
01110143.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:08:42,Ok,true,,0,,0,false,false,false,false,false,,
01110144.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:09:32,Ok,true,,0,,0,false,false,false,false,false,,
01110145.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:10:31,Ok,true,,0,,0,false,false,false,false,false,,
01110146.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:11:32,Ok,true,,0,,0,false,false,false,false,false,,
01110147.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:12:06,Ok,true,,0,,0,false,false,false,false,false,,
01110148.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:14:51,Ok,true,,0,,0,false,false,false,false,false,,
01110149.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:18:15,Ok,true,,0,,0,false,false,false,false,false,,
01110150.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:20:08,Ok,true,,0,,0,false,false,false,false,false,,
01110151.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:20:43,Ok,true,,0,,0,false,false,false,false,false,,
01110152.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:21:29,Ok,true,,0,,0,false,false,false,false,false,,
01110153.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:22:36,Ok,true,,0,,0,false,false,false,false,false,,
01110154.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:23:26,Ok,true,,0,,0,false,false,false,false,false,,
01110155.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:24:04,Ok,true,,0,,0,false,false,false,false,false,,
01110156.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:25:15,Ok,true,,0,,0,false,false,false,false,false,,
01110157.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:26:11,Ok,true,,0,,0,false,false,false,false,false,,
01110158.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:26:46,Ok,true,,0,,0,false,false,false,false,false,,
01110159.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:27:18,Ok,true,,0,,0,false,false,false,false,false,,
01110160.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:27:51,Ok,true,,0,,0,false,false,false,false,false,,
01110161.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:30:08,Ok,true,,0,,0,false,false,false,false,false,,
01110162.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:30:43,Ok,true,,0,,0,false,false,false,false,false,,
01110163.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:32:09,Ok,true,,0,,0,false,false,false,false,false,,
01110164.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:32:41,Ok,true,,0,,0,false,false,false,false,false,,
01110165.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:33:45,Ok,true,,0,,0,false,false,false,false,false,,
01110166.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:38:23,Ok,true,,0,,0,false,false,false,false,false,,
01110167.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:39:06,Ok,true,,0,,0,false,false,false,false,false,,
01110168.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:40:40,Ok,true,,0,,0,false,false,false,false,false,,
01110169.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:41:54,Ok,true,,0,,0,false,false,false,false,false,,
01110170.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:42:45,Ok,true,,0,,0,false,false,false,false,false,,
01110171.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:43:42,Ok,true,,0,,0,false,false,false,false,false,,
01110172.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:44:30,Ok,true,,0,,0,false,false,false,false,false,,
01110173.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:45:10,Ok,true,,0,,0,false,false,false,false,false,,
01110174.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:46:09,Ok,true,,0,,0,false,false,false,false,false,,
01110175.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:47:00,Ok,true,,0,,0,false,false,false,false,false,,
01110176.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:48:02,Ok,true,,0,,0,false,false,false,false,false,,
01110177.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:49:30,Ok,true,,0,,0,false,false,false,false,false,,
01110178.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:51:01,Ok,true,,0,,0,false,false,false,false,false,,
01110179.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:51:52,Ok,true,,0,,0,false,false,false,false,false,,
01110180.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:52:27,Ok,true,,0,,0,false,false,false,false,false,,
01110181.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:54:47,Ok,true,,0,,0,false,false,false,false,false,,
01110182.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:55:41,Ok,true,,0,,0,false,false,false,false,false,,
01110183.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:56:39,Ok,true,,0,,0,false,false,false,false,false,,
01110184.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:57:21,Ok,true,,0,,0,false,false,false,false,false,,
01110185.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:58:37,Ok,true,,0,,0,false,false,false,false,false,,
01110186.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,13:59:10,Ok,true,,0,,0,false,false,false,false,false,,
01110187.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:00:15,Ok,true,,0,,0,false,false,false,false,false,,
01110188.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:01:11,Ok,true,,0,,0,false,false,false,false,false,,
01110189.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:01:46,Ok,true,,0,,0,false,false,false,false,false,,
01110190.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:02:23,Ok,true,,0,,0,false,false,false,false,false,,
01110191.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:03:34,Ok,true,,0,,0,false,false,false,false,false,,
01110192.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:05:40,Ok,true,,0,,0,false,false,false,false,false,,
01110193.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:06:43,Ok,true,,0,,0,false,false,false,false,false,,
01110194.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:08:24,Ok,true,,0,,0,false,false,false,false,false,,
01110195.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:09:02,Ok,true,,0,,0,false,false,false,false,false,,
01110196.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:09:48,Ok,true,,0,,0,false,false,false,false,false,,
01110197.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:10:40,Ok,true,,0,,0,false,false,false,false,false,,
01110198.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:11:43,Ok,true,,0,,0,false,false,false,false,false,,
01110199.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:12:21,Ok,true,,0,,0,false,false,false,false,false,,
01110200.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:12:56,Ok,true,,0,,0,false,false,false,false,false,,
01110201.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:14:26,Ok,true,,0,,0,false,false,false,false,false,,
01110202.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:15:27,Ok,true,,0,,0,false,false,false,false,false,,
01110203.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:16:44,Ok,true,,0,,0,false,false,false,false,false,,
01110204.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:17:15,Ok,true,,0,,0,false,false,false,false,false,,
01110205.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:18:21,Ok,true,,0,,0,false,false,false,false,false,,
01110206.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:19:25,Ok,true,,0,,0,false,false,false,false,false,,
01110207.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:19:57,Ok,true,,0,,0,false,false,false,false,false,,
01110208.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:21:20,Ok,true,,0,,0,false,false,false,false,false,,
01110209.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:25:17,Ok,true,,0,,0,false,false,false,false,false,,
01110210.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:26:36,Ok,true,,0,,0,false,false,false,false,false,,
01110211.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:27:36,Ok,true,,0,,0,false,false,false,false,false,,
01110212.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:29:04,Ok,true,,0,,0,false,false,false,false,false,,
01110213.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:29:52,Ok,true,,0,,0,false,false,false,false,false,,
01110214.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:30:37,Ok,true,,0,,0,false,false,false,false,false,,
01110215.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:33:41,Ok,true,,0,,0,false,false,false,false,false,,
01110216.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:38:11,Ok,true,,0,,0,false,false,false,false,false,,
01110217.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:39:46,Ok,true,,0,,0,false,false,false,false,false,,
01110218.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:41:21,Ok,true,,0,,0,false,false,false,false,false,,
01110219.JPG,,SCR3_11JanTo27Jan,11-Jan-2021,14:42:32,Ok,true,,0,,0,false,false,false,false,false,,
