File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,species1,species1count,species2,species2count,Flag,Water,OHV,Outreach,CamSetup,Note
02060087.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,11:28:57,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02060088.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,12:19:12,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02060089.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:11:15,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02060090.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:49:27,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060091.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:49:59,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060001.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:53:44,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060002.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:54:16,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060003.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:54:47,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060004.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:55:18,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060005.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:55:51,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060006.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:56:22,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060007.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:56:54,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060008.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:57:26,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060009.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:58:02,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060010.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:58:33,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060011.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:59:06,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060012.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,14:59:37,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060013.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,15:00:10,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060014.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,15:00:41,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060015.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,15:01:14,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060016.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,15:01:46,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060017.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,15:02:17,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060018.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,15:02:49,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060019.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,15:03:20,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060020.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,15:04:04,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02060021.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,6-Feb-21,18:18:26,Ok,FALSE,Felis catus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02070022.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,7-Feb-21,7:44:55,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02070023.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,7-Feb-21,7:45:58,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02070024.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,7-Feb-21,9:30:28,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02070025.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,7-Feb-21,9:33:53,Ok,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02070026.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,7-Feb-21,12:33:37,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02070027.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,7-Feb-21,15:54:43,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02080028.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,8-Feb-21,9:16:28,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02080029.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,8-Feb-21,10:54:36,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02080030.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,8-Feb-21,11:10:13,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02080031.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,8-Feb-21,11:27:05,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02080032.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,8-Feb-21,13:05:35,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02080033.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,8-Feb-21,20:07:01,Ok,FALSE,Felis catus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02090034.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,9-Feb-21,6:52:25,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02090035.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,9-Feb-21,7:22:08,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02090036.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,9-Feb-21,10:59:51,Ok,FALSE,Otospermophilus variegatus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02100037.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,10-Feb-21,6:50:18,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02100038.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,10-Feb-21,7:56:31,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02100039.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,10-Feb-21,11:38:24,Ok,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02100040.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,10-Feb-21,13:31:27,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02100041.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,10-Feb-21,17:51:44,Ok,FALSE,Felis catus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02110042.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,11-Feb-21,6:27:50,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02110043.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,11-Feb-21,6:51:06,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02110044.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,11-Feb-21,6:54:43,Ok,FALSE,Homo sapien,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02110045.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,11-Feb-21,10:16:05,Ok,TRUE,,0,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02110046.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,11-Feb-21,11:50:49,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02110047.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,11-Feb-21,19:11:30,Ok,FALSE,Felis catus,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02120048.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,12-Feb-21,3:46:47,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02120049.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,12-Feb-21,4:54:16,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02120050.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,12-Feb-21,12:40:34,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02130051.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,13-Feb-21,6:19:21,Ok,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02130052.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,13-Feb-21,15:38:27,Ok,FALSE,Junco hyemalis,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02140053.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,14-Feb-21,10:30:33,Ok,FALSE,Homo sapien,2,,0,FALSE,FALSE,FALSE,FALSE,FALSE,
02140054.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,14-Feb-21,10:54:06,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02140055.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,14-Feb-21,10:54:38,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
02140056.JPG,SC6_11JanTo14Feb,Santa Cruz Camera 6,14-Feb-21,10:55:11,Ok,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,TRUE,
